key_studentInfo,final_result,disability,module_presentation_length,gender,highest_education,imd_band,num_of_prev_attempts,region,studied_credits,age_band,Nombre de date_submitted,Moyenne de score,Moyenne pondérée de score,date_registration,Nombre de date,sum_click,Nombre de activity_type
128965DDD2013J,Pass,N,261,M,A Level or Equivalent,60-70%,1,South West Region,60,55<=,5,"68,40",71.96542372881356,-145,235,518,91
129212GGG2013J,Distinction,N,261,F,Lower Than A Level,80-90%,0,South Region,30,0-35,8,"82,38",,-109,274,1427,47
129907FFF2014J,Distinction,N,269,M,HE Qualification,90-100%,0,East Anglian Region,60,35-55,12,"87,75",88.05299223389675,-18,820,4139,185
129955AAA2013J,Withdrawn,N,268,M,A Level or Equivalent,50-60%,0,West Midlands Region,60,0-35,3,"81,00",80.2,-197,303,1011,51
129955AAA2014J,Withdrawn,N,269,M,A Level or Equivalent,50-60%,1,West Midlands Region,60,0-35,3,"81,00",80.2,-143,234,877,36
129989DDD2014J,Distinction,N,262,M,A Level or Equivalent,20-30%,0,South West Region,60,0-35,6,"95,33",95.5,-86,591,1414,145
130034AAA2014J,Pass,N,269,F,A Level or Equivalent,60-70%,0,East Anglian Region,60,35-55,5,"78,40",77.6,-82,634,1831,72
1301103CCC2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,East Midlands Region,240,35-55,8,"95,88",94.96,-23,350,678,97
130409FFF2014J,Pass,Y,269,M,Lower Than A Level,20-30%,0,South East Region,60,0-35,12,"66,83",48.092736409319315,-143,364,1630,87
130467DDD2013J,Pass,N,261,M,A Level or Equivalent,70-80%,0,West Midlands Region,60,0-35,6,"68,50",64.4168698196002,-193,443,1224,125
130547AAA2014J,Pass,N,269,F,A Level or Equivalent,70-80%,0,South Region,60,35-55,5,"58,40",58,-25,346,1252,70
130636AAA2014J,Pass,N,269,M,A Level or Equivalent,10-20,0,South East Region,60,0-35,5,"60,00",59.7,-68,127,332,46
130658FFF2013J,Pass,N,268,M,A Level or Equivalent,60-70%,0,South West Region,60,55<=,11,"69,91",63.786249149081016,-60,736,3496,154
130671CCC2014J,Withdrawn,N,269,F,Lower Than A Level,70-80%,0,West Midlands Region,90,0-35,1,"78,00",78,-150,72,219,13
130671DDD2013J,Pass,N,261,F,Lower Than A Level,70-80%,0,West Midlands Region,60,0-35,4,"76,75",60.068409343715246,-45,359,980,82
1307784CCC2014J,Withdrawn,N,269,F,HE Qualification,30-40%,1,London Region,60,35-55,2,"63,00",71.27272727272727,-149,,,
131051BBB2013J,Pass,N,268,F,Lower Than A Level,60-70%,3,Scotland,60,0-35,10,"89,60",80.02439024390245,-54,480,999,67
131152DDD2014J,Fail,N,262,M,A Level or Equivalent,90-100%,0,Yorkshire Region,120,0-35,6,"70,67",62.25,-143,173,377,57
131222CCC2014J,Pass,N,269,M,A Level or Equivalent,90-100%,0,South Region,60,35-55,8,"86,88",88.1,-143,549,1839,76
131222DDD2013J,Pass,N,261,M,A Level or Equivalent,90-100%,0,South Region,60,0-35,6,"73,33",69.88907849829351,-152,743,2063,161
131314GGG2014J,Pass,N,269,M,A Level or Equivalent,20-30%,0,South Region,30,35-55,7,"58,57",,-123,64,292,15
131390AAA2014J,Pass,N,269,M,A Level or Equivalent,90-100%,0,East Anglian Region,60,35-55,5,"78,60",78.7,-115,53,157,22
131597FFF2014J,Pass,N,269,M,A Level or Equivalent,40-50%,0,Scotland,430,0-35,11,"73,64",50.868618107556166,-52,625,3110,113
131612DDD2014J,Pass,N,262,M,A Level or Equivalent,30-40%,0,Yorkshire Region,60,0-35,6,"87,67",86.3,-107,676,1655,112
131776EEE2014J,Pass,N,269,F,A Level or Equivalent,50-60%,0,South East Region,60,0-35,4,"84,00",82.68,-35,302,1065,49
1318759FFF2014J,Pass,N,269,M,HE Qualification,50-60%,0,Scotland,60,35-55,12,"75,75",69.7240749200548,-23,980,5080,124
131933CCC2014J,Pass,N,269,M,Post Graduate Qualification,60-70%,1,Scotland,30,35-55,3,"85,00",80.94736842105263,-64,146,1216,20
1319732GGG2013J,Pass,N,261,F,Lower Than A Level,50-60%,0,South Region,30,35-55,7,"93,29",,-35,107,308,31
1319999FFF2013J,Pass,N,268,M,HE Qualification,80-90%,0,North Western Region,90,35-55,12,"84,83",54.201005025125625,-29,696,2524,130
132123EEE2013J,Pass,N,268,M,HE Qualification,90-100%,0,South East Region,60,0-35,4,"89,50",88.72,-23,272,1054,39
132157DDD2014J,Fail,Y,262,M,A Level or Equivalent,80-90%,0,London Region,60,35-55,6,"64,33",59.5,-32,384,698,64
132401DDD2013J,Fail,N,261,M,Lower Than A Level,70-80%,0,Yorkshire Region,60,0-35,4,"89,00",87.08731924360401,-90,395,996,113
132423CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,40-50%,0,London Region,240,0-35,2,"84,00",87.81818181818181,-45,37,121,9
132423FFF2014J,Withdrawn,N,269,M,A Level or Equivalent,40-50%,0,London Region,240,0-35,1,"92,00",92,-21,75,281,33
132453FFF2013J,Pass,N,268,M,A Level or Equivalent,90-100%,0,East Midlands Region,60,0-35,12,"68,50",61.459113750571035,-30,444,1661,67
132475FFF2014J,Pass,N,269,F,HE Qualification,20-30%,0,Scotland,60,0-35,12,"75,58",77.19643672910004,-100,1190,4300,154
132511DDD2014J,Fail,N,262,F,A Level or Equivalent,0-10%,0,East Anglian Region,120,0-35,4,"67,75",68,-144,147,403,40
132626BBB2013J,Withdrawn,N,268,F,A Level or Equivalent,20-30%,0,South Region,60,0-35,7,"72,43",60.38709677419355,-39,180,480,22
132924BBB2014J,Fail,N,262,F,Lower Than A Level,10-20,0,South West Region,60,35-55,4,"39,25",48.15384615384615,-150,10,21,6
132932GGG2014J,Pass,Y,269,F,Lower Than A Level,60-70%,0,South West Region,30,35-55,7,"63,43",,-4,119,447,26
132976AAA2013J,Pass,N,268,F,Lower Than A Level,80-90%,0,East Anglian Region,120,35-55,5,"67,40",67.3,-75,152,520,47
133019FFF2013J,Pass,N,268,M,Lower Than A Level,30-40%,0,Wales,60,0-35,12,"80,92",84.81452718136136,-11,1039,3783,182
133185FFF2013J,Pass,N,268,M,A Level or Equivalent,50-60%,0,East Anglian Region,120,0-35,12,"82,33",83.03974417542257,-24,752,3326,145
1332356CCC2014J,Pass,N,269,M,HE Qualification,70-80%,0,East Midlands Region,30,35-55,8,"77,00",71.84,-122,381,1140,82
1332514CCC2014J,Withdrawn,N,269,M,A Level or Equivalent,90-100%,0,Wales,60,35-55,5,"69,20",57.875,-23,185,1516,38
133365DDD2014J,Pass,N,262,F,A Level or Equivalent,10-20,0,East Midlands Region,60,35-55,6,"81,67",82.5,-45,950,2110,159
133419CCC2014J,Withdrawn,N,269,M,HE Qualification,50-60%,0,North Western Region,120,35-55,1,"89,00",89,-14,137,491,49
1334225EEE2014J,Distinction,N,269,F,Lower Than A Level,50-60%,0,South Region,30,55<=,4,"89,00",88.4,2,1015,4458,75
133718FFF2013J,Fail,N,268,M,Lower Than A Level,30-40%,0,North Western Region,60,0-35,2,"69,00",68.99999999999999,-25,187,585,49
133816AAA2014J,Pass,N,269,F,A Level or Equivalent,70-80%,0,South Region,60,35-55,5,"65,40",66,-15,898,4000,79
133922AAA2014J,Pass,N,269,M,Lower Than A Level,0-10%,0,North Region,60,0-35,5,"78,20",77.9,-110,242,574,47
1340760CCC2014J,Withdrawn,N,269,M,Lower Than A Level,70-80%,0,South Region,60,55<=,4,"83,25",81.725,-23,261,517,63
1340766BBB2013J,Distinction,N,268,F,A Level or Equivalent,60-70%,0,South Region,60,35-55,11,"84,55",84.95,-43,270,652,55
1341096GGG2013J,Pass,N,261,F,Lower Than A Level,80-90%,0,East Anglian Region,30,35-55,7,"83,57",,-131,581,1553,31
134143AAA2013J,Distinction,N,268,F,A Level or Equivalent,90-100%,0,South East Region,60,35-55,5,"84,40",83.8,-96,569,2732,85
134190CCC2014J,Withdrawn,N,269,F,A Level or Equivalent,30-40%,0,Scotland,120,0-35,1,"78,00",78,-70,112,363,24
134212EEE2014J,Pass,N,269,M,A Level or Equivalent,20-30%,0,North Region,60,0-35,4,"83,75",83,-37,477,2096,54
134243DDD2014J,Pass,N,262,F,A Level or Equivalent,80-90%,0,East Anglian Region,90,0-35,6,"65,33",60,-93,969,2275,151
134563BBB2013J,Pass,N,268,F,Lower Than A Level,20-30%,2,Scotland,60,0-35,11,"89,09",82.04,-46,1082,5183,62
1345808CCC2014J,Withdrawn,N,269,F,HE Qualification,20-30%,0,Scotland,30,35-55,4,"65,00",59.42307692307692,-46,303,1049,42
1345808DDD2013J,Pass,N,261,F,HE Qualification,20-30%,0,Scotland,60,35-55,6,"68,67",63.69307654802536,-100,756,1953,156
1346966DDD2013J,Withdrawn,N,261,M,HE Qualification,"",0,North Region,60,35-55,1,"50,00",50,-42,14,19,11
1347253GGG2013J,Pass,N,261,F,Lower Than A Level,0-10%,0,West Midlands Region,30,35-55,9,"91,11",,-28,444,1795,40
1348205FFF2014J,Distinction,N,269,M,HE Qualification,90-100%,0,East Anglian Region,60,35-55,12,"95,00",89.03974417542256,-51,1428,8845,261
134847FFF2013J,Withdrawn,N,268,M,HE Qualification,30-40%,0,Scotland,120,0-35,2,"79,50",62,-33,106,395,51
134920DDD2014J,Fail,N,262,F,A Level or Equivalent,50-60%,0,South Region,60,0-35,6,"49,00",38.55,-32,128,236,56
134982CCC2014J,Withdrawn,N,269,M,Lower Than A Level,90-100%,0,Wales,120,0-35,1,"22,00",22,-24,13,44,6
134982EEE2013J,Pass,N,268,M,Lower Than A Level,90-100%,0,Wales,60,0-35,4,"65,00",63.2,-113,245,1044,47
1352733CCC2014J,Distinction,N,269,M,HE Qualification,80-90%,0,North Western Region,60,35-55,8,"95,13",96.86,-144,2015,10312,120
135280FFF2014J,Distinction,N,269,M,Lower Than A Level,"",0,North Region,120,0-35,12,"91,00",89.02649611694838,-23,666,2412,265
1352868AAA2013J,Withdrawn,N,268,M,A Level or Equivalent,20-30%,0,Yorkshire Region,60,35-55,2,"65,50",65.33333333333333,-63,174,641,38
1352868AAA2014J,Pass,N,269,M,A Level or Equivalent,20-30%,1,Yorkshire Region,60,35-55,5,"69,80",67.2,-57,383,1091,60
135385DDD2013J,Pass,N,261,F,A Level or Equivalent,20-30%,0,East Anglian Region,60,35-55,6,"53,83",46.37298878595807,-69,817,2500,167
135400AAA2013J,Withdrawn,Y,268,F,Lower Than A Level,90-100%,0,South East Region,60,35-55,2,"61,50",58,-32,109,287,28
135400AAA2014J,Pass,Y,269,F,Lower Than A Level,90-100%,1,South East Region,60,35-55,5,"49,80",48.4,-51,93,323,25
1354095EEE2014J,Pass,N,269,F,A Level or Equivalent,60-70%,0,South Region,30,35-55,4,"79,50",78.72,-25,1180,4393,62
135471AAA2014J,Distinction,N,269,M,Lower Than A Level,90-100%,0,East Anglian Region,60,35-55,5,"84,00",84.2,-149,640,2291,88
1355699DDD2013J,Pass,N,261,M,HE Qualification,50-60%,2,West Midlands Region,60,35-55,6,"54,00",42.63651877133106,-67,872,1320,72
135763EEE2014J,Pass,N,269,M,A Level or Equivalent,90-100%,1,East Midlands Region,40,35-55,4,"80,00",79.64,-103,144,581,40
1359554FFF2013J,Pass,N,268,M,A Level or Equivalent,90-100%,0,East Midlands Region,60,35-55,8,"88,50",90.69025367156208,-45,748,2565,153
135999DDD2014J,Withdrawn,N,262,M,A Level or Equivalent,90-100%,0,South East Region,60,0-35,1,"55,00",55,-28,75,188,24
1360878DDD2014J,Pass,N,262,M,HE Qualification,80-90%,0,North Region,90,35-55,6,"64,33",61.8,-30,116,233,38
1360953CCC2014J,Distinction,N,269,M,HE Qualification,80-90%,0,North Region,120,35-55,8,"94,00",92.24,-34,482,1896,85
136135DDD2014J,Pass,N,262,M,A Level or Equivalent,60-70%,2,East Anglian Region,90,0-35,6,"69,00",65.3,-17,339,878,79
136335CCC2014J,Withdrawn,N,269,M,Lower Than A Level,70-80%,0,East Midlands Region,90,0-35,7,"91,86",90.47826086956522,-25,147,792,30
136793DDD2014J,Pass,N,262,M,HE Qualification,60-70%,1,Yorkshire Region,60,0-35,5,"59,60",55.333333333333336,-28,306,678,72
136894FFF2013J,Pass,Y,268,M,A Level or Equivalent,40-50%,0,West Midlands Region,90,0-35,11,"67,18",61.52763819095477,-130,602,2793,132
136944FFF2014J,Pass,N,269,M,A Level or Equivalent,40-50%,1,Scotland,90,0-35,11,"82,80",41.27339618303058,-15,224,1152,58
137281CCC2014J,Fail,N,269,F,A Level or Equivalent,40-50%,0,South Region,180,35-55,2,"60,50",63,-129,211,1040,52
1375851DDD2013J,Pass,N,261,M,HE Qualification,50-60%,0,London Region,150,55<=,6,"80,00",75.103120429059,-25,603,1554,184
137873AAA2013J,Pass,N,268,M,A Level or Equivalent,40-50%,0,South West Region,60,35-55,5,"80,20",81.7,-195,1409,5528,86
137903FFF2013J,Pass,N,268,M,Lower Than A Level,90-100%,1,South East Region,60,35-55,12,"72,50",50.85655550479671,-23,1473,6273,284
1380308DDD2014J,Pass,N,262,M,HE Qualification,90-100%,0,Wales,60,35-55,5,"91,40",93,-57,207,416,74
1382719DDD2014J,Fail,N,262,M,Lower Than A Level,80-90%,0,North Western Region,60,55<=,6,"80,83",76.05,-30,580,1157,135
138289BBB2013J,Fail,N,268,F,Lower Than A Level,40-50%,0,East Midlands Region,60,0-35,11,"79,55",69.55,-44,206,575,42
138407BBB2014J,Withdrawn,N,262,F,A Level or Equivalent,30-40%,0,South West Region,60,35-55,3,"49,67",72,-157,273,942,76
138710GGG2013J,Pass,N,261,M,A Level or Equivalent,60-70%,0,East Midlands Region,30,0-35,9,"66,67",,-74,236,737,63
138715DDD2013J,Withdrawn,N,261,M,A Level or Equivalent,0-10%,0,South East Region,60,0-35,3,"73,33",63.916408668730654,-94,203,545,65
138715DDD2014J,Fail,N,262,M,A Level or Equivalent,0-10%,1,South East Region,60,0-35,4,"73,75",77.7,-38,15,36,6
138861CCC2014J,Distinction,N,269,M,HE Qualification,10-20,0,London Region,90,0-35,8,"94,38",91.93,-12,246,818,59
138920BBB2013J,Fail,N,268,F,Lower Than A Level,0-10%,1,Wales,60,0-35,5,"77,80",69.90697674418605,-30,157,437,39
138997CCC2014J,Fail,N,269,M,A Level or Equivalent,60-70%,0,Scotland,45,0-35,4,"38,00",33.6,-116,144,344,25
1390051FFF2013J,Fail,N,268,M,HE Qualification,80-90%,0,East Anglian Region,60,35-55,2,"76,00",76,-52,375,1583,94
139033AAA2014J,Fail,N,269,M,A Level or Equivalent,90-100%,0,South East Region,60,35-55,5,"61,00",61.7,-46,287,790,55
1391717FFF2014J,Pass,N,269,M,HE Qualification,0-10%,0,Ireland,60,35-55,12,"88,75",77.474645957058,-36,475,2101,98
139190FFF2013J,Pass,N,268,M,Lower Than A Level,50-60%,0,East Midlands Region,150,0-35,12,"86,08",85.03974417542257,-113,636,2999,140
139206FFF2014J,Distinction,N,269,M,Lower Than A Level,30-40%,0,Wales,60,0-35,12,"88,00",88.26267702147098,-23,1028,4604,204
139278FFF2013J,Fail,N,268,M,Lower Than A Level,0-10%,0,Yorkshire Region,60,35-55,11,"87,00",85.09870660313139,-169,481,1881,123
139549BBB2013J,Pass,Y,268,F,Lower Than A Level,40-50%,1,Scotland,60,0-35,11,"66,18",62.43,-99,118,286,23
139701FFF2013J,Fail,N,268,M,Lower Than A Level,40-50%,1,London Region,90,0-35,3,"88,33",86,-102,128,653,43
1397617FFF2013J,Distinction,N,268,M,Lower Than A Level,"",0,Ireland,180,35-55,12,"90,42",90.40840566468707,-43,1293,5250,199
139843DDD2013J,Fail,N,261,M,HE Qualification,0-10%,2,North Western Region,60,0-35,2,"24,00",38.46611570247934,-139,57,127,23
1398979AAA2014J,Withdrawn,N,269,F,A Level or Equivalent,90-100%,0,South Region,60,55<=,4,"72,75",72.28571428571429,-72,1548,5071,125
1399285BBB2013J,Pass,N,268,F,Lower Than A Level,70-80%,0,Wales,60,35-55,11,"80,91",75.13,-36,197,481,55
1399314FFF2013J,Fail,N,268,M,Lower Than A Level,50-60%,1,Scotland,60,35-55,1,"88,00",88,-116,44,261,23
140060EEE2013J,Distinction,N,268,M,A Level or Equivalent,90-100%,0,West Midlands Region,50,35-55,4,"88,50",88.68,-30,495,2110,59
1401935AAA2013J,Fail,N,268,M,A Level or Equivalent,70-80%,0,West Midlands Region,60,35-55,2,"35,00",31.666666666666668,-35,85,240,26
1402638AAA2013J,Pass,N,268,F,HE Qualification,30-40%,0,East Midlands Region,60,35-55,5,"75,20",75,-195,310,910,67
140518EEE2013J,Fail,N,268,M,Lower Than A Level,80-90%,0,West Midlands Region,60,0-35,1,"92,00",92,-96,66,297,15
1405453GGG2014J,Distinction,N,269,F,A Level or Equivalent,10-20,0,London Region,30,35-55,9,"88,33",,-10,226,971,43
1405594BBB2013J,Pass,N,268,F,Lower Than A Level,70-80%,0,North Western Region,120,35-55,11,"84,55",71.09,-38,1446,7605,70
140807DDD2013J,Pass,Y,261,F,A Level or Equivalent,0-10%,0,East Anglian Region,60,0-35,6,"75,00",71.56192101413944,-148,796,2568,166
1409532FFF2014J,Fail,N,269,M,A Level or Equivalent,50-60%,0,West Midlands Region,120,35-55,4,"52,50",37.61198093941457,-135,757,1988,139
1411627BBB2013J,Pass,Y,268,F,Lower Than A Level,0-10%,1,West Midlands Region,180,35-55,10,"71,30",74.13414634146342,-100,861,3342,76
141301DDD2013J,Withdrawn,N,261,M,Lower Than A Level,10-20,2,West Midlands Region,150,0-35,1,"84,00",84,-137,183,392,44
141355AAA2013J,Pass,N,268,F,A Level or Equivalent,30-40%,0,East Midlands Region,240,0-35,5,"72,60",72,-61,585,1823,74
141377AAA2013J,Withdrawn,N,268,M,A Level or Equivalent,90-100%,0,South West Region,345,0-35,1,"45,00",45,-110,44,143,21
141377AAA2014J,Pass,N,269,M,A Level or Equivalent,90-100%,1,South West Region,210,0-35,5,"49,60",47,-127,206,613,55
1413902FFF2014J,Fail,N,269,M,Lower Than A Level,0-10%,0,Ireland,120,35-55,12,"60,50",31.84559159433531,-49,929,4199,133
1413989BBB2013J,Withdrawn,N,268,F,HE Qualification,80-90%,3,Scotland,75,35-55,2,"79,00",75.04347826086956,-114,12,47,2
1414443AAA2013J,Fail,N,268,F,A Level or Equivalent,10-20,0,Yorkshire Region,120,35-55,2,"59,00",59.333333333333336,-169,397,1907,91
141506AAA2014J,Fail,N,269,M,A Level or Equivalent,20-30%,0,Scotland,60,35-55,1,"75,00",75,-28,135,415,26
141648FFF2013J,Pass,N,268,F,A Level or Equivalent,60-70%,0,South Region,120,0-35,12,"85,17",80.47464595705802,-116,1443,5165,216
1417707FFF2013J,Pass,N,268,F,Lower Than A Level,30-40%,1,South West Region,60,35-55,12,"75,58",49.370945637277295,-128,1433,5922,207
141827GGG2014J,Pass,Y,269,M,Lower Than A Level,40-50%,0,South West Region,30,0-35,9,"72,78",,-114,143,460,42
141949BBB2013J,Pass,N,268,F,Lower Than A Level,20-30%,1,East Anglian Region,60,0-35,11,"83,91",74.4,-60,282,878,35
1419671BBB2014J,Fail,N,262,F,Lower Than A Level,70-80%,0,West Midlands Region,60,35-55,1,"1,00",,-36,40,113,19
1420537FFF2013J,Pass,N,268,M,HE Qualification,70-80%,0,West Midlands Region,60,35-55,12,"86,00",89.68433074463225,-17,605,3080,154
1420575GGG2014J,Pass,N,269,M,Lower Than A Level,10-20,0,Scotland,30,35-55,7,"86,43",,-35,143,574,30
142092CCC2014J,Distinction,N,269,M,HE Qualification,20-30%,0,North Western Region,120,35-55,7,"97,43",96.26373626373626,-94,352,1226,112
142092EEE2014J,Distinction,N,269,M,HE Qualification,20-30%,0,North Western Region,120,35-55,4,"95,50",94.96,-94,318,1556,72
1421720BBB2013J,Pass,N,268,M,HE Qualification,0-10%,2,North Western Region,120,35-55,11,"83,55",76.17,-178,371,774,74
142310FFF2014J,Pass,N,269,M,A Level or Equivalent,40-50%,0,Scotland,180,0-35,12,"81,58",76.65783462768385,-94,495,2349,124
142324BBB2014J,Pass,N,262,F,Lower Than A Level,30-40%,1,East Anglian Region,120,35-55,5,"79,40",72.2,-65,174,579,54
142326AAA2013J,Pass,N,268,F,A Level or Equivalent,50-60%,0,North Region,60,35-55,5,"73,60",75.3,-37,631,2121,84
1424608FFF2014J,Withdrawn,N,269,M,A Level or Equivalent,90-100%,0,South Region,60,35-55,1,"88,00",88,-41,66,228,32
1428865FFF2013J,Withdrawn,N,268,M,HE Qualification,20-30%,1,Scotland,60,35-55,1,"80,00",80,-81,105,488,31
1429504EEE2014J,Pass,N,269,M,A Level or Equivalent,90-100%,0,Scotland,60,35-55,4,"85,75",85.12,-16,538,2389,59
142990GGG2013J,Fail,Y,261,M,Lower Than A Level,20-30%,0,South West Region,30,0-35,3,"51,67",,-75,56,135,26
1432518BBB2014J,Fail,Y,262,M,Lower Than A Level,60-70%,0,Scotland,120,35-55,3,"94,00",89,-36,144,359,47
143711EEE2013J,Distinction,N,268,M,A Level or Equivalent,50-60%,0,East Anglian Region,60,0-35,4,"89,25",89.4,-43,546,2127,71
143755FFF2014J,Pass,N,269,F,Lower Than A Level,50-60%,0,East Midlands Region,60,35-55,10,"90,70",90.1935914552737,-144,1167,4529,192
1438584DDD2014J,Withdrawn,Y,262,M,Lower Than A Level,10-20,0,Wales,60,35-55,1,"75,00",75,-41,94,191,36
1439723CCC2014J,Withdrawn,N,269,M,Lower Than A Level,80-90%,0,East Midlands Region,60,35-55,3,"25,33",22.058823529411764,-149,300,749,66
1440341BBB2013J,Pass,N,268,M,Lower Than A Level,90-100%,0,Wales,60,35-55,11,"85,36",74.92,-63,647,1663,104
1440467DDD2013J,Pass,N,261,M,A Level or Equivalent,30-40%,0,East Anglian Region,90,35-55,6,"75,67",75.96075085324233,-57,1159,3157,199
1442215DDD2014J,Withdrawn,Y,262,F,A Level or Equivalent,70-80%,0,South West Region,60,35-55,4,"67,00",64,-144,471,977,99
1442981CCC2014J,Pass,N,269,M,A Level or Equivalent,60-70%,0,East Midlands Region,150,35-55,7,"93,43",90.17948717948718,-36,264,1211,69
1442991DDD2013J,Pass,N,261,M,HE Qualification,70-80%,0,Scotland,210,35-55,6,"71,50",69.90589956118967,-67,462,889,123
144448EEE2013J,Distinction,N,268,M,Lower Than A Level,30-40%,0,North Western Region,110,35-55,4,"94,00",94,-61,872,4365,57
144562FFF2013J,Fail,N,268,M,Lower Than A Level,10-20,0,Wales,90,0-35,4,"75,25",73.56909462219197,-59,506,1984,118
144745CCC2014J,Pass,Y,269,F,HE Qualification,20-30%,0,London Region,30,0-35,8,"67,88",68.89,-51,295,796,87
144801AAA2013J,Pass,N,268,F,HE Qualification,80-90%,0,South Region,60,35-55,5,"68,80",70.6,-67,1620,5645,122
144895DDD2013J,Pass,N,261,M,A Level or Equivalent,70-80%,0,East Anglian Region,60,0-35,6,"81,33",77.26182350073137,-152,555,1501,108
1448966FFF2014J,Pass,N,269,M,HE Qualification,50-60%,0,South West Region,60,35-55,12,"84,33",68.62037460027409,-21,378,2106,111
1449245CCC2014J,Fail,N,269,F,HE Qualification,50-60%,0,Scotland,30,35-55,3,"66,00",51.645161290322584,-44,122,399,37
144959FFF2013J,Withdrawn,N,268,M,A Level or Equivalent,90-100%,0,Ireland,120,0-35,1,"88,00",88,-143,131,412,44
144959FFF2014J,Withdrawn,N,269,M,A Level or Equivalent,90-100%,1,Ireland,90,0-35,3,"70,67",68.00000000000001,-11,126,452,32
1449692DDD2013J,Pass,N,261,M,Lower Than A Level,40-50%,0,West Midlands Region,120,35-55,6,"78,17",73.34641638225257,-109,1609,5078,233
1450604FFF2014J,Pass,N,269,M,A Level or Equivalent,70-80%,1,North Region,90,35-55,12,"80,42",77.96025582457742,-155,1023,4611,182
145114CCC2014J,Fail,N,269,F,A Level or Equivalent,40-50%,0,South West Region,60,0-35,4,"58,00",52.88,-130,186,893,44
145130AAA2013J,Pass,N,268,M,HE Qualification,60-70%,0,South West Region,120,0-35,5,"54,40",53.2,-36,149,452,48
145280BBB2014J,Pass,N,262,F,Lower Than A Level,20-30%,1,East Midlands Region,60,35-55,5,"62,20",55.6,-116,214,662,69
1453140BBB2014J,Withdrawn,N,262,M,A Level or Equivalent,50-60%,1,East Midlands Region,90,35-55,3,"58,00",39.333333333333336,-130,78,227,24
145490CCC2014J,Fail,N,269,M,Lower Than A Level,40-50%,0,London Region,180,35-55,4,"52,75",51.36,-15,244,1121,41
1455474FFF2013J,Fail,N,268,M,Lower Than A Level,10-20,0,Wales,60,35-55,1,"24,00",24,-116,50,238,17
145578DDD2014J,Withdrawn,N,262,F,HE Qualification,80-90%,0,Scotland,120,0-35,3,"59,33",58.2,-68,191,659,28
145640CCC2014J,Distinction,N,269,M,A Level or Equivalent,70-80%,0,East Anglian Region,60,0-35,4,"99,00",98.72,-74,388,1235,78
